521	6248
521	8404
521	11957
521	19565
521	21996
522	148
522	174
522	190
522	268
522	282
522	384
522	408
522	460
522	2255
525	124
525	211
525	918
525	4165
525	4771
525	4994
525	6257
531	2
531	22
531	138
531	408
531	578
531	583
531	661
531	1201
531	1827
531	2413
531	3006
531	5245
531	6220
531	6320
531	6752
531	11351
532	854
532	1394
532	1940
532	4771
533	2
533	98
533	125
533	335
533	2714
533	3229
533	8075
534	343
535	2
535	98
535	138
535	241
535	267
535	282
535	335
535	350
535	375
535	483
535	515
535	573
535	756
535	854
535	1075
535	2241
535	3870
535	3985
535	3988
535	4216
535	5667
535	5739
535	6150
539	267
540	22
540	786
540	1695
540	2255
540	3128
540	4501
540	4855
540	4896
540	4930
540	5189
540	5808
540	11070
551	98
551	111
551	138
551	241
551	381
551	382
551	446
551	491
551	1394
551	1922
551	3340
552	2
552	111
552	241
552	381
552	382
552	395
552	401
552	446
552	469
552	583
552	756
552	854
552	956
552	1010
552	1384
552	1394
552	1395
552	1542
552	2211
552	2798
552	4771
552	12546
555	135
555	174
555	189
555	190
555	205
555	281
555	282
555	408
555	585
555	1108
559	2
559	98
559	138
559	267
559	335
559	350
559	560
559	6116
559	6122
559	6150
559	6152
559	6155
559	6156
560	226
560	267
560	401
560	559
560	854
560	1695
560	4771
560	10751
570	273
570	443
573	2
573	138
573	267
573	335
573	350
573	372
573	375
573	515
573	521
573	535
573	4216
573	5243
573	5739
573	6220
573	10812
573	18898
576	22
576	226
576	241
576	273
576	322
576	346
576	401
576	475
576	854
576	4893
576	4923
577	124
577	416
577	1201
577	3834
577	19464
578	111
578	116
578	247
578	267
578	395
578	428
578	457
578	476
578	521
578	531
578	1108
578	1201
578	1766
578	2105
578	3229
578	3756
578	4398
578	4478
578	4531
578	4559
578	4587
578	4730
578	4738
578	4879
578	4902
578	4989
578	6594
578	8404
583	2
583	170
583	267
583	341
583	343
583	395
583	469
583	475
583	531
583	552
583	661
583	728
583	756
583	854
583	1098
583	1201
583	1359
583	1394
583	2798
583	3137
583	4994
584	486
584	6035
585	116
585	221
585	281
585	408
585	436
585	555
585	710
585	854
585	2255
585	4585
585	6323
588	211
588	401
620	854
620	925
620	1201
620	2049
620	12835
620	38150
620	38167
633	116
633	4501
633	5812
635	1174
635	1201
648	107
648	1174
661	2
661	22
661	241
661	379
661	382
661	401
661	446
661	531
661	583
661	756
661	918
661	1098
661	1201
661	1394
661	2050
661	2357
661	2366
661	2798
661	4771
661	4956
661	38436
661	39206
661	39219
661	39222
661	39233
668	854
668	4279
668	4771
677	734
677	2031
677	39311
680	205
680	854
680	918
680	1108
680	1440
680	8704
685	1245
685	19161
687	2
687	854
695	2
695	6257
695	6289
695	10849
695	11006
695	14814
708	2
708	211
708	379
708	395
708	854
708	914
708	1080
708	1394
708	1406
708	1468
708	1542
708	4435
708	4531
708	4663
708	4914
708	4956
708	15123
708	39584
708	39723
708	39727
708	39729
708	39745
708	39746
708	39750
710	221
710	267
710	475
710	486
710	585
710	4806
710	5243
719	854
719	5245
724	19456
726	111
726	241
726	291
726	382
726	756
726	1201
726	1394
726	4914
726	4958
728	2
728	111
728	241
728	341
728	395
728	401
728	583
728	956
728	6289
734	677
739	28829
741	3252
753	111
756	2
756	53
756	205
756	241
756	361
756	382
756	395
756	401
756	444
756	535
756	552
756	583
756	661
756	726
756	776
756	854
756	900
756	918
756	956
756	984
756	1010
756	1011
756	1075
756	1098
756	1108
756	1174
756	1201
756	1384
756	1394
756	1395
756	1403
756	1594
756	2208
756	4900
756	4956
756	4958
756	4994
756	6756
756	11105
756	12692
756	12788
756	38436
776	2
776	341
776	358
776	395
776	756
776	842
776	1010
776	1075
776	1098
776	1394
776	2357
783	2
783	19710
786	111
786	401
786	540
786	956
786	4771
786	4793
786	5556
819	211
819	401
819	3328
825	111
825	241
825	382
825	401
825	10727
832	2
836	2
836	6220
836	11105
842	2
842	22
842	341
842	401
842	776
842	874
842	887
842	1174
842	1201
842	1336
842	1940
842	2319
842	2357
842	2798
842	4771
842	5247
842	22782
842	39222
854	2
854	22
854	53
854	54
854	111
854	112
854	205
854	211
854	242
854	266
854	322
854	341
854	366
854	382
854	395
854	401
854	428
854	444
854	468
854	469
854	491
854	532
854	535
854	552
854	560
854	576
854	583
854	585
854	620
854	668
854	680
854	687
854	708
854	719
854	756
854	859
854	869
854	874
854	900
854	914
854	918
854	956
854	1010
854	1011
854	1075
854	1080
854	1108
854	1114
854	1174
854	1198
854	1201
854	1247
854	1307
854	1336
854	1384
854	1394
854	1497
854	1542
854	1594
854	1618
854	1638
854	1661
854	1695
854	1922
854	1948
854	2056
854	2105
854	2193
854	2241
854	2255
854	2300
854	2319
854	2356
854	2413
854	2518
854	2562
854	2660
854	2714
854	2821
854	2890
854	3229
854	3252
854	3340
854	3382
854	3499
854	3631
854	3834
854	3909
854	4078
854	4088
854	4165
854	4531
854	4542
854	4547
854	4551
854	4598
854	4632
854	4663
854	4738
854	4874
854	4956
854	4958
854	4977
854	4994
854	5247
854	5257
854	5406
854	5596
854	5667
854	5717
854	6035
854	6195
854	6220
854	6257
854	6323
854	6424
854	6425
854	6756
854	6892
854	10374
854	10445
854	10731
854	10758
854	11019
854	11032
854	11093
854	11096
854	11097
854	11109
854	11295
854	11349
854	11351
854	11352
854	11361
854	12876
854	14869
854	18415
854	18993
854	19580
854	22142
854	24266
854	24695
854	33491
854	34352
854	38368
854	38992
854	39002
854	39332
854	39452
854	39700
859	854
859	1108
859	1174
859	2255
859	3167
859	6257
865	2
865	1108
865	2255
865	2357
865	4517
865	5556
865	5843
869	2
869	854
869	1201
869	3137
874	341
874	842
874	854
874	1075
874	1201
874	4771
880	2
880	241
880	1468
880	4956
880	39623
880	39729
880	41970
880	42014
884	2
887	2
887	842
898	2
898	53
898	111
898	2363
898	5634
900	2
900	111
900	468
900	756
900	854
900	918
900	956
900	1075
900	1174
900	1201
900	1269
900	1679
900	1810
900	2821
900	4771
900	10727
905	2
905	1010
909	469
909	1075
909	1542
909	4647
914	2
914	124
914	143
914	360
914	708
914	854
914	918
914	1102
914	1108
914	1174
914	1201
914	1651
914	1725
914	2255
914	3772
914	4467
914	4517
914	4559
914	4771
914	4896
914	4937
914	5556
914	5808
914	14869
914	19755
914	39648
914	39700
918	2
918	22
918	158
918	211
918	241
918	242
918	291
918	323
918	361
918	372
918	379
918	382
918	395
918	401
918	520
918	525
918	661
918	680
918	756
918	854
918	900
918	914
918	984
918	1010
918	1080
918	1098
918	1148
918	1201
918	1351
918	1358
918	1394
918	1395
918	1406
918	1542
918	1594
918	1661
918	2056
918	2105
918	2204
918	2208
918	2300
918	2363
918	2660
918	2707
918	2890
918	3383
918	3870
918	4279
918	4283
918	4435
918	4508
918	4663
918	4738
918	4820
918	4937
918	4947
918	4956
918	4958
918	5169
918	5205
918	5247
918	5257
918	6752
918	6804
918	6892
918	10368
918	10374
918	11352
918	14673
918	14869
918	15123
918	18627
918	19161
918	38368
918	39002
918	39332
918	39559
918	39584
918	39723
918	39729
918	39746
925	620
925	1725
925	2428
925	9213
925	38150
939	2
939	39605
946	2
946	3914
946	4875
946	6257
947	226
947	486
947	1542
947	1948
947	2255
947	3229
947	3935
947	4634
947	5169
947	5187
947	5267
947	6150
947	16776
956	2
956	22
956	53
956	54
956	209
956	211
956	241
956	242
956	272
956	291
956	323
956	375
956	381
956	382
956	395
956	401
956	457
956	469
956	475
956	483
956	552
956	728
956	756
956	786
956	854
956	900
956	1010
956	1075
956	1114
956	1174
956	1201
956	1269
956	1351
956	1414
956	1516
956	1542
956	1594
956	1773
956	1922
956	2241
956	2255
956	2300
956	2319
956	2714
956	2821
956	2822
956	3106
956	3229
956	3328
956	3631
956	3682
956	3817
956	3914
956	3988
956	4078
956	4161
956	4165
956	4771
956	4875
956	4914
956	5667
956	5717
956	6289
956	8703
956	10374
956	10727
956	11032
956	11096
956	11295
956	19459
956	24266
975	2363
975	2638
975	29286
976	226
976	241
976	1940
976	4771
976	10445
984	211
984	241
984	382
984	756
984	918
984	1174
984	1201
984	2208
984	4900
985	43500
993	2
993	1153
993	1488
993	10731
1010	2
1010	22
1010	111
1010	119
1010	222
1010	241
1010	341
1010	381
1010	382
1010	395
1010	401
1010	436
1010	444
1010	446
1010	469
1010	552
1010	756
1010	776
1010	854
1010	905
1010	918
1010	956
1010	1075
1010	1108
1010	1114
1010	1153
1010	1174
1010	1201
1010	1269
1010	1384
1010	1394
1010	1403
1010	1661
1010	1922
1010	1940
1010	2211
1010	2255
1010	3180
1010	3813
1010	4496
1010	5245
1010	8703
1010	18415
1010	18478
1010	43679
1011	2
1011	244
1011	756
1011	854
1011	1075
1011	1201
1011	2255
1011	4547
1011	4771
1011	6220
1015	2
1015	323
1015	1497
1019	119
1019	222
1019	521
1019	4268
1019	4585
1019	5556
1019	8404
1019	21996
1052	241
1052	291
1052	350
1052	1075
1052	4879
1069	14509
1075	2
1075	22
1075	53
1075	111
1075	205
1075	211
1075	241
1075	242
1075	244
1075	247
1075	341
1075	381
1075	382
1075	395
1075	401
1075	408
1075	469
1075	491
1075	535
1075	756
1075	776
1075	854
1075	874
1075	900
1075	909
1075	956
1075	1010
1075	1011
1075	1052
1075	1108
1075	1114
1075	1153
1075	1174
1075	1201
1075	1269
1075	1353
1075	1479
1075	1516
1075	1542
1075	1594
1075	1638
1075	1661
1075	1685
1075	1773
1075	1940
1075	2300
1075	2707
1075	2890
1075	3207
1075	3229
1075	4531
1075	4598
1075	4761
1075	5667
1075	6756
1075	10727
1075	10730
1075	10758
1075	11032
1075	11096
1075	14869
1075	24300
1075	28804
1075	38992
1075	44200
1080	2
1080	341
1080	708
1080	854
1080	918
1080	1148
1080	1153
1080	3834
1080	4435
1080	8703
1080	18430
1086	3817
1098	2
1098	341
1098	395
1098	401
1098	583
1098	661
1098	756
1098	776
1098	918
1098	1594
1098	2357
1098	5908
1098	38436
1100	2
1100	22
1100	2144
1100	4947
1100	12835
1102	914
1102	2255
1108	2
1108	111
1108	174
1108	205
1108	221
1108	401
1108	408
1108	446
1108	486
1108	555
1108	578
1108	680
1108	756
1108	854
1108	859
1108	865
1108	914
1108	1010
1108	1075
1108	1201
1108	1256
1108	1415
1108	1440
1108	1685
1108	1827
1108	2056
1108	2255
1108	2660
1108	3123
1108	3137
1108	3167
1108	3210
1108	3253
1108	3400
1108	3449
1108	3813
1108	3909
1108	4283
1108	4390
1108	4478
1108	4496
1108	4517
1108	4793
1108	4914
1108	4956
1108	5169
1108	5277
1108	5556
1108	5842
1108	5908
1108	5970
1108	6220
1108	6756
1108	8667
1108	8680
1108	8704
1108	10730
1108	28399
1114	2
1114	111
1114	205
1114	395
1114	401
1114	469
1114	854
1114	956
1114	1010
1114	1075
1114	1174
1114	1478
1114	1479
1114	2821
1114	3123
1114	6892
1120	2
1146	2
1146	1176
1146	3106
1146	4594
1148	2
1148	111
1148	341
1148	918
1148	1080
1148	1174
1148	8703
1153	2
1153	111
1153	247
1153	382
1153	401
1153	446
1153	993
1153	1010
1153	1075
1153	1080
1153	1201
1153	4435
1153	4771
1153	4860
1153	14415
1174	2
1174	22
1174	53
1174	119
1174	218
1174	323
1174	341
1174	382
1174	401
1174	408
1174	635
1174	648
1174	756
1174	842
1174	854
1174	859
1174	900
1174	914
1174	956
1174	984
1174	1010
1174	1075
1174	1114
1174	1148
1174	1201
1174	1269
1174	1346
1174	1394
1174	1897
1174	1922
1174	2027
1174	2105
1174	2255
1174	2300
1174	2319
1174	2357
1174	2360
1174	2798
1174	2821
1174	2890
1174	3157
1174	3229
1174	3328
1174	4435
1174	4531
1174	4542
1174	4663
1174	4771
1174	4956
1174	4958
1174	5247
1174	5257
1174	5479
1174	5556
1174	6257
1174	6439
1174	6804
1174	11074
1174	18415
1174	19574
1174	19580
1174	22782
1174	39002
1176	469
1176	1146
1176	2300
1176	3106
